"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MODEL1254",486.676519158627,-0.710011615725274,0.477191539765085,-1.48789648717327,0.136778194246381,0.225483717711607
"MODEL1417",4.02492091020733,4.41474842249362,2.96947162843351,1.48671177061306,0.137090952571349,0.22567184569933
"MODEL242",1979.6757039067,0.668797723103714,0.450423775579874,1.48481887361009,0.137591810893882,0.22567184569933
"MODEL613",5.60632160453302,4.88327026966115,3.28804071386244,1.48516113230386,0.137501145307338,0.22567184569933
"MODEL789",206.58643101737,2.34959963026071,1.5826731793085,1.4845766396871,0.137656007402045,0.22567184569933
"MODEL235",249.063534726821,0.855583326338208,0.577939203169002,1.48040368545135,0.138765547063794,0.227175729403607
"MODEL1138",4.74334800379509,4.64586881544659,3.14172114355659,1.47876549291298,0.139203001390547,0.227498894876664
"MODEL774",54.3709302999727,8.16677462973075,5.52472136808886,1.47822380272471,0.139347884848312,0.227498894876664
"MODEL1418",166.486816082309,-1.58548750392737,1.07392225470249,-1.47635221915258,0.139849362512197,0.227632865286829
"MODEL1437",9.80332157285352,3.20906840382075,2.17304260146559,1.4767627664807,0.139739240510566,0.227632865286829
"MODEL17",3.81080834462306,4.34397718885027,2.94354785341715,1.47576238103531,0.140007692947144,0.227632865286829
"MODEL181",35.2516269353885,1.62813748151155,1.10431421459001,1.47434259199137,0.140389372887936,0.22793988839772
"MODEL385",51.7910980087531,8.09672899478848,5.50253320388668,1.47145481813166,0.141168157838577,0.228889934931684
"MODEL776",333.840058224821,0.954272489630521,0.650646874300542,1.46665192337454,0.142470767478939,0.230369968755275
"MODEL880",598.190848111097,-0.961685106114984,0.65540395079256,-1.46731661435981,0.142289946134798,0.230369968755275
"MODEL1127",3.65432410879006,4.27446994130801,2.91901299430627,1.46435454369188,0.143097101319169,0.231066630818658
"MODEL1022",7.96640612605129,5.39156261580724,3.68411568924707,1.46346181026392,0.143341056160922,0.231144786333165
"MODEL33",140.785338211631,-0.965871797158726,0.660356555063588,-1.46265194121639,0.143562642771747,0.231186708114721
"MODEL1102",3.58545454696307,4.24108477237058,2.90768418255425,1.45857820385604,0.144681236262701,0.232671049336752
"MODEL495",3.85836762167771,4.35237047422991,2.98671139086825,1.45724507816092,0.145048741351213,0.23294512537654
"MODEL1395",1978.82618800545,1.0055004799917,0.690452808716976,1.4562913892119,0.145312084891225,0.233051403448341
"MODEL764",12.2401117294388,2.48608642037275,1.71893026453184,1.44629859143812,0.148093470673967,0.237190355469686
"MODEL691",37.4611965630956,1.30596114618388,0.906227386041192,1.44109653526241,0.149557412251291,0.239210908364041
"MODEL353",187.026194586377,-0.830778938946028,0.577175832716708,-1.43938621794963,0.150041126995822,0.239660286633867
"MODEL944",223.689814965668,-1.2642442720127,0.87948612894299,-1.43748062693397,0.150581473678002,0.240198787972198
"MODEL1157",23.6308354489735,2.43973383499442,1.70555783909533,1.43046091962998,0.152584774536463,0.243066311997438
"MODEL391",413.685869332454,-1.27662735359646,0.893250387716623,-1.42919317041646,0.15294872012057,0.243318152331781
"MODEL517",192.133882046843,-0.912130333953978,0.640489891838753,-1.42411355054392,0.154413604453205,0.245318387720011
"MODEL128",466.018294505012,0.803211354834285,0.564864456736656,1.42195414360927,0.15503956358058,0.245620351336691
"MODEL450",3.42827381452296,4.1734707579761,2.93783535612767,1.4205938223431,0.155434875465182,0.245620351336691
"MODEL487",4.10316302812383,4.44509724772832,3.1276589735686,1.42122184205286,0.155252276795768,0.245620351336691
"MODEL797",74.3436654190398,-1.28237485087231,0.902303708817636,-1.4212230741606,0.155251918716779,0.245620351336691
"MODEL15",334.283716741077,1.0903759173445,0.770274640593288,1.41556772076082,0.156902107746702,0.247607865629641
"MODEL1237",11887.0445203265,0.831667956660862,0.588974926800668,1.41206003654266,0.1579322844772,0.248901280336067
"MODEL865",92.5032246035492,0.937403766933166,0.664869517763715,1.40990636792332,0.158567332131315,0.249569356297222
"MODEL379",388.132302042053,-1.29355259377735,0.91923878440623,-1.40719975671273,0.159368163772038,0.250191285413179
"MODEL756",3.62364126792822,4.24761494850469,3.01861530196073,1.40714020290882,0.159385818879969,0.250191285413179
"MODEL735",337.043714591033,-0.749297220449529,0.532992814277773,-1.40582987308161,0.159774649100508,0.250469012250399
"MODEL25",486.222676632489,0.791734774482792,0.564367966975271,1.40286979561596,0.160655669245279,0.25104167611697
"MODEL684",32.8775855579245,-1.41027026193389,1.00556701949249,-1.40246272460851,0.160777114061376,0.25104167611697
"MODEL938",4.37864127543179,4.5486682275716,3.24096769765879,1.40349076322404,0.160470544456001,0.25104167611697
"MODEL611",16.5345997933656,-1.7034481505848,1.21648061247167,-1.40030850727962,0.161420954390722,0.251714469775505
"MODEL1011",33.431985293944,1.2510194745548,0.895929478386711,1.39633699385302,0.162613038652593,0.252906068009691
"MODEL1307",3.93869922941553,4.36875137430453,3.12824810051041,1.39654887781814,0.162549272597107,0.252906068009691
"MODEL1188",4.06310763117248,4.42142139686193,3.17248288503245,1.39367856568175,0.163414691685685,0.25381887723059
"MODEL574",143.59636100465,2.97769940645222,2.14212902292907,1.3900653856884,0.164509023134788,0.255183287854749
"MODEL1081",31.938171325495,-2.37844915951805,1.71342492973464,-1.38812568805474,0.165098775641521,0.255762454532473
"MODEL1300",1059.67321335564,-1.07649111318282,0.776167940111781,-1.38693065965568,0.165462907741845,0.255991043129399
"MODEL1215",64.3680608325681,0.988676174733307,0.713642539873279,1.38539411469062,0.165931989605195,0.256381191782145
"MODEL559",685.50380681818,0.717565812324122,0.518331598595864,1.3843759752791,0.166243361352506,0.256526962295903
"MODEL288",4033.67565855094,0.641214383368824,0.465093771438457,1.37867764039423,0.167994166423975,0.258890618921953
"MODEL928",134.674203022741,0.804208151600577,0.583868980020554,1.37737776645073,0.168395483210656,0.2591711733789
"MODEL394",35.2433141899693,1.20102205312628,0.873046108810351,1.37566852541482,0.168924280669474,0.259646943759841
"MODEL1028",28.896891893013,1.30572222449187,0.951386381381094,1.37244157583631,0.169926014851077,0.260847466953212
"MODEL879",16.9135083507949,-1.74401353574883,1.27282316160606,-1.37019311743842,0.170626626196232,0.26158323237866
"MODEL599",4395.34642387824,-0.922910522833419,0.675289910736893,-1.36668785977613,0.171723164739276,0.262923291090446
"MODEL1083",3049.2317016801,-0.851086113469534,0.624373047498509,-1.36310514504002,0.172849375509311,0.263963775002591
"MODEL47",56.3993434474996,1.18609541594991,0.869933555178666,1.36343219420513,0.172746340540874,0.263963775002591
"MODEL376",928.979595588184,-0.620030446223302,0.455490525157012,-1.36123675900738,0.173438881082218,0.264522267663459
"MODEL995",186.524905865439,-0.756900042043901,0.558404307442696,-1.355469562028,0.17526799990737,0.266967494704268
"MODEL1012",3.31184497564131,4.12902386888447,3.06394092586913,1.34761862868267,0.177781075834359,0.270446887562693
"MODEL554",3.28046563817237,4.10703423792713,3.05799861056674,1.34304646958815,0.179256927261271,0.272341501314682
"MODEL758",6.6639661620691,5.13379062427587,3.82462008941656,1.34230080485171,0.17949848257812,0.272358416440741
"MODEL598",523.895042158991,0.742144195326115,0.554358940166395,1.33874308061733,0.180654326341875,0.273760786841149
"MODEL886",218.622136700624,-1.24949786027974,0.934646387522056,-1.33686694450553,0.181266072436618,0.274336104507148
"MODEL108",5.64032934585553,4.90156856452897,3.66859170517673,1.33608996542526,0.181519869443787,0.27436890752245
"MODEL422",5.6979576756068,4.91229944989243,3.68363874136253,1.33354538672146,0.182352891500596,0.275276012456839
"MODEL824",5.60027394890417,4.8881282433565,3.68267264030775,1.32733172909662,0.184398972426678,0.278009675265731
"MODEL1099",55.5485595102061,1.00820482415134,0.761572965523227,1.32384534351041,0.185554413436696,0.279395307875382
"MODEL118",17.2054565200994,1.94071247519101,1.46983878211132,1.32035737443484,0.186715728066374,0.280786247550196
"MODEL1006",849.14061414172,-0.635383262510932,0.482523210185865,-1.31679315957917,0.187907966365122,0.282220096878747
"MODEL1304",3.09516723746373,4.02110590426288,3.0751649494351,1.30760657408038,0.191006785958016,0.286510178937024
"MODEL1122",1269.22795771188,0.601197552645466,0.460036505269821,1.30684749092434,0.191264512404768,0.286533147861136
"MODEL927",15.0472257321452,-1.86666335389802,1.42973196050713,-1.30560371136692,0.191687357575447,0.286803109688833
"MODEL945",3.06565657598099,4.02753442109498,3.09559570848367,1.30105310911799,0.193240276542258,0.288761070635839
"MODEL769",1010.73799587848,-1.18289581875015,0.912814774381748,-1.2958771614442,0.195017808758699,0.291049305495938
"MODEL589",688.979067930031,0.746907827778256,0.577578100080818,1.29317200162843,0.19595157691286,0.292074103292561
"MODEL1303",177.570009370774,1.0010336285372,0.775143983292966,1.29141636923325,0.196559337487488,0.292611003665253
"MODEL1445",256.812768391074,0.666379100014919,0.51695017715177,1.28905865491033,0.197377695823293,0.293459668507085
"MODEL221",397.544716117949,0.785024559383948,0.609370393756101,1.2882551686588,0.197657153378484,0.293505973986643
"MODEL656",2.89979978405848,3.935507349995,3.05670214494886,1.28750109214872,0.197919689179799,0.293527067265398
"MODEL1193",1655.37095975286,0.594985698067796,0.463040911377311,1.28495276216094,0.198808791644456,0.294476180104945
"MODEL822",356.346269314108,-0.984618295855716,0.768095472481298,-1.28189571626422,0.199879230882312,0.295691177600616
"MODEL514",3.17410585198734,4.0562325386173,3.17528903320557,1.2774372651432,0.201447915484396,0.297639295128196
"MODEL1232",165.012244818061,-0.791942954156,0.621606284121827,-1.27402662164977,0.202653981621715,0.299047448535414
"MODEL576",41.5955813461135,1.47793506357041,1.16365326704585,1.27008199557796,0.204055424215924,0.300740039181075
"MODEL1196",1081.150234777,0.577098338522295,0.455800652210912,1.26612003673759,0.205470110092506,0.302428561877716
"MODEL675",2.96797284927836,3.98514587799356,3.14921190549024,1.26544227495329,0.205712828891442,0.302428561877716
"MODEL70",236.341081195656,0.79587217270308,0.632678869298065,1.25794018312335,0.208413389944634,0.306018170080196
"MODEL1103",2.97873839858208,3.97148734903195,3.16214515427963,1.25594719889976,0.209135114400815,0.306696904741641
"MODEL1002",196.667962457297,0.958715979806254,0.766331732166008,1.25104564976904,0.210917822978477,0.308545627178911
"MODEL806",1190.54295205144,-0.672425664537139,0.537448429723212,-1.25114453285023,0.210881750603437,0.308545627178911
"MODEL698",8.36606800278,-2.01696794920571,1.61336045588888,-1.25016572821258,0.211239013391415,0.308633515239372
"MODEL540",59.8280027556843,-0.869866127740515,0.698595400430823,-1.24516440732944,0.213071322942718,0.31092630088678
"MODEL825",63.2731468645091,0.958476600106895,0.770216004058664,1.24442571311968,0.213342924284224,0.310938762643592
"MODEL349",63.5459697501135,-0.933562162250672,0.751972128896031,-1.24148505825772,0.214426614514777,0.312133323099096
"MODEL1323",4.04456627079517,-3.29955126878226,2.66270155163659,-1.23917427649908,0.215280964642314,0.312223435837074
"MODEL816",1132.54822427506,0.604845666821408,0.487942158920966,1.23958476586438,0.215129018235152,0.312223435837074
"MODEL851",939.109127843975,0.581829199981432,0.469314207086332,1.23974341964551,0.215070311793029,0.312223435837074
"MODEL508",73.6533851349604,-1.52300692622565,1.23197384570749,-1.23623316479663,0.216371906299514,0.313421070154443
"MODEL1165",1126.09829082122,-0.67087353994384,0.547145124374116,-1.22613454832712,0.22014804668546,0.31850060120222
"MODEL331",2980.56543882998,-1.1105681815441,0.906841212615312,-1.22465561345767,0.220705004536558,0.318916033450137
"MODEL1403",1659.68851914115,-0.667400147127323,0.546011610491405,-1.22231859964785,0.221587168249371,0.319799795934989
"MODEL987",21.4330911812405,2.28630351595226,1.87269933058071,1.22085989919337,0.222139069845502,0.32020534214315
"MODEL1301",703.662535980653,0.717619515729384,0.593510228117337,1.20911061298089,0.226620352404413,0.326124322863888
"MODEL746",298.091958393687,-0.608419347701349,0.50338729893028,-1.20865057381119,0.226797117930724,0.326124322863888
"MODEL1095",107.134656871997,-0.746274601250257,0.619130667434658,-1.20535880469694,0.228064817428299,0.327548741434082
"MODEL301",857.829735031433,0.83515536839649,0.698559518958697,1.19553931444726,0.231876385449958,0.332618795633313
"MODEL116",2.96936584249257,3.96821068923367,3.32860438019582,1.19215449959848,0.233200670645727,0.334112960852423
"MODEL232",159.733542034606,-0.662771319040538,0.556315716404547,-1.19135825125346,0.233512974984667,0.33411678617472
"MODEL367",38.1513876474719,-1.07263421832742,0.900838191185082,-1.19070686481035,0.23376868203595,0.33411678617472
"MODEL136",37.5309122530559,-1.38173384355388,1.16334840308866,-1.18772144259228,0.234943173001518,0.335389891893471
"MODEL228",55.0099069925115,0.925559514356517,0.780109222176803,1.1864486254551,0.235445178552349,0.335493746912522
"MODEL556",62.9632503691349,0.830754078011958,0.700409299749466,1.18609801198973,0.23558359554771,0.335493746912522
"MODEL597",540.937514444095,0.851514805021491,0.71931148612307,1.18379147483237,0.236495617743418,0.336387268559229
"MODEL830",320.831357514735,-0.775872446110021,0.657140913955012,-1.18067895276893,0.237730285743292,0.337737016524724
"MODEL907",675.653513166531,0.90947629621566,0.772550813642733,1.17723815722528,0.239100462717634,0.339275806641349
"MODEL1090",56.3106420049733,-0.905131268964591,0.774116550834642,-1.16924417645985,0.242305267205214,0.341771868540051
"MODEL1243",3.59506296518803,-2.61983204615512,2.2381823672611,-1.17051768634968,0.24179270092203,0.341771868540051
"MODEL240",407.760089057451,0.586925437165491,0.501914871454736,1.1693724783734,0.242253593251833,0.341771868540051
"MODEL477",11.3313040379971,1.73601258998618,1.48117107888422,1.17205406906401,0.241175348883596,0.341771868540051
"MODEL516",8.71758749888157,-1.64254136478309,1.40228672106119,-1.17133061314314,0.241465910832775,0.341771868540051
"MODEL838",282.464403707856,0.60606716053387,0.521394943902623,1.16239554606625,0.245074831641187,0.345266330154807
"MODEL1132",460.261233946133,-0.827704472404095,0.715501019021192,-1.15681802038018,0.247346717816942,0.347638312080411
"MODEL1192",412.97413875784,-0.77692274463852,0.671484462897166,-1.15702266778658,0.247263099312868,0.347638312080411
"MODEL679",4.14134974908898,4.45218319544011,3.86297861894081,1.15252597402697,0.24910500266758,0.349693721084417
"MODEL1397",4.03755513549726,4.42032349263267,3.85211228940904,1.14750639662968,0.25117239096594,0.350928801562342
"MODEL1443",157.195473299574,-0.724974461677839,0.631735379960717,-1.14759198973931,0.251137038121399,0.350928801562342
"MODEL350",95.8401794577882,0.837302379966894,0.729167538364743,1.1482990340528,0.250845137750946,0.350928801562342
"MODEL946",1061.94047399611,-0.662859660163835,0.577173852863784,-1.14845753471835,0.250779733902725,0.350928801562342
"MODEL1019",256.115443871956,0.595349994968506,0.51960335367303,1.14577781448105,0.251887097067649,0.351511863912586
"MODEL1407",305.366454356856,-0.664457642747408,0.580284105824261,-1.14505573404183,0.25218607070649,0.351514074970602
"MODEL425",103.916048466371,0.898261222949042,0.793077760759831,1.13262692183984,0.257370958057773,0.358318577649338
"MODEL1052",1005.61134076198,-0.675141045838994,0.596693310093597,-1.13147078141884,0.257856994631237,0.358354755925931
"MODEL71",3.94598229568372,4.38517989934263,3.87683712890584,1.13112306592572,0.258003297202172,0.358354755925931
"MODEL366",4.05490725446207,4.43108934133479,3.93021753614896,1.12744124226686,0.259555970106175,0.360088212048707
"MODEL1035",93.1125511383895,0.823914157312312,0.735160595305347,1.12072676714956,0.26240418481162,0.363612832880814
"MODEL796",156.402148883175,1.05628103205067,0.948287457910164,1.11388274013294,0.26532949487416,0.367235905083439
"MODEL1294",329.809795335542,0.806877610538487,0.725702546057073,1.11185721329277,0.266199547769701,0.367691442936208
"MODEL820",206.217173359815,0.689486850232127,0.620227113837881,1.1116683467217,0.26628077424145,0.367691442936208
"MODEL1275",57.7896269859819,-0.801245629995884,0.722873434288981,-1.10841759011934,0.267681511657494,0.368764040535149
"MODEL635",10.6326828566659,2.27110446598422,2.04855608422343,1.10863670439618,0.267586937351201,0.368764040535149
"MODEL280",12.6265723150126,1.45384205657869,1.3195046414987,1.10180897501612,0.270544727698353,0.371584271101264
"MODEL805",1265.62710863997,-0.539762326974567,0.48972241446358,-1.10218015560059,0.270383357461551,0.371584271101264
"MODEL891",25.0590266801989,1.24210199121881,1.12762871811991,1.10151681245735,0.270671791385946,0.371584271101264
"MODEL185",9414.63688859174,0.528536850122971,0.480714744427791,1.09948125421471,0.271558206177945,0.372368677148876
"MODEL1062",537.387787774757,0.523940457400286,0.477383467910918,1.09752534936559,0.272411805693155,0.373106320196187
"MODEL989",78.9725295606855,-1.50405689150236,1.37949455918369,-1.09029563146112,0.275582938933697,0.377012770624572
"MODEL75",282.003284081299,-0.567207557095745,0.523762200799507,-1.08294862865231,0.278831225594534,0.381015616939582
"MODEL1073",260.701811654223,0.904378347981575,0.835858852501659,1.08197495937842,0.279263654779094,0.381165865991789
"MODEL1424",203.142873824093,0.767478817976807,0.715185156754328,1.0731190527776,0.28321770350387,0.386116869136765
"MODEL1352",23.5698953222939,1.14287915234022,1.0699102808064,1.06820092566903,0.285429887315287,0.388419283280126
"MODEL634",32.4213922203569,0.938623730479425,0.878940059852008,1.06790414199287,0.285563753951294,0.388419283280126
"MODEL712",89.4355758241089,0.88299920113277,0.828891480512405,1.06527720683884,0.286750504189924,0.389585167761483
"MODEL1191",3.55524738887322,4.24117218780948,3.99987245282468,1.06032685737626,0.288995924833003,0.392185055284282
"MODEL1170",80.2539922527825,0.692893798896513,0.655129930694873,1.05764332605226,0.290218082109872,0.393391941575537
"MODEL246",12.4117592943202,-1.58272461821998,1.50574666637296,-1.05112277753365,0.293202204020712,0.395746202652311
"MODEL298",3.44632243009488,4.18782879142681,3.98290128620895,1.05145181627459,0.293051128227153,0.395746202652311
"MODEL521",145.694768599435,0.637228328647465,0.606351342261146,1.05092259921645,0.293294140036738,0.395746202652311
"MODEL800",26.5965041705328,-1.15770192928167,1.10049542139427,-1.05198250422062,0.292807576748316,0.395746202652311
"MODEL68",74.0888790698008,0.785414119707145,0.748529806961885,1.0492756766694,0.294051257387008,0.396315377686937
"MODEL165",31.9167926918973,1.82278112137119,1.7421181720938,1.04630165195995,0.295421782961627,0.397709051777497
"MODEL79",178.804230507716,-0.698495012183488,0.668312520447008,-1.04516224193479,0.295947991126741,0.397964192846198
"MODEL913",50.5228947546804,1.00186136849647,0.962598984998246,1.04078789206109,0.297974000699228,0.4002332600301
"MODEL295",345.788351556459,0.656529196321822,0.632364886434828,1.03821260542031,0.29917108533515,0.401385042980871
"MODEL1024",257.321611118972,0.669875778298618,0.646700198440732,1.03583666730544,0.30027834807778,0.402413840621242
"MODEL1390",8455.30592203363,0.66971483161008,0.64826514980669,1.03308782187317,0.301562801894194,0.403677499251345
"MODEL829",19.5993842727704,-1.53895379252174,1.49389446203712,-1.0301623251372,0.302933812058928,0.4050540337711
"MODEL473",740.666421276879,-0.47770709096219,0.464094010982933,-1.02933259136532,0.303323413249545,0.405116694306172
"MODEL607",546.924316779741,-0.585593761754273,0.569758507269835,-1.0277929232866,0.304047245827033,0.405625106735387
"MODEL319",2303.79675799083,-0.563422627634545,0.549866545944466,-1.02465340324859,0.30552675680497,0.407139376035485
"MODEL237",3.27976914156526,4.11548054016429,4.02806348240782,1.0217020059734,0.30692196139995,0.407779934208207
"MODEL4",534.235656661909,0.624468147021119,0.611356024557786,1.02144760489245,0.307042420850511,0.407779934208207
"MODEL896",1323.71053924023,0.49389201125716,0.4829576781344,1.02264035466834,0.306477921993844,0.407779934208207
"MODEL61",625.110916402196,-0.739134544541806,0.725738084865426,-1.01845908318132,0.308459836296149,0.409202611113409
"MODEL1227",9.96325618138831,1.53484794640715,1.51488145805826,1.01318023152418,0.310974081098677,0.412075520020893
"MODEL217",208.685841875304,-0.67086865641405,0.665533097378887,-1.00801697023961,0.31344631539881,0.414886388355424
"MODEL539",50.0831213469918,-0.728788061992096,0.723561599956518,-1.00722324406919,0.313827505435915,0.414926299133391
"MODEL1281",409.207619865448,-0.676518365127895,0.672206685967372,-1.00641421641666,0.314216357808839,0.414976240145304
"MODEL72",351.687073979673,0.50576137526632,0.504662227263933,1.00217798745974,0.316257637274188,0.417205945600548
"MODEL1245",13.1529568556558,1.52389925149667,1.53126191790807,0.995191765480941,0.319643005971828,0.421201820578262
"MODEL755",853.950412719065,-0.475633804713074,0.479388268721313,-0.992168218846379,0.321115472939965,0.42267092317933
"MODEL777",700.239528182896,-0.505405096820449,0.509955198975859,-0.991077447264883,0.32164776446718,0.422900620244947
"MODEL856",11.5795006447778,-1.42512489541622,1.44528772013129,-0.986049265876805,0.324108937881946,0.425663071751622
"MODEL1043",3.39148008677203,4.1595763701651,4.22746605950506,0.983940807948696,0.32514461752483,0.426076427842959
"MODEL968",154.878846433714,-0.635181244069899,0.64506928861901,-0.984671345042206,0.324785532417308,0.426076427842959
"MODEL933",244.753135000172,-0.611625447325645,0.624213994960286,-0.979832961554408,0.327168578751403,0.428253887136388
"MODEL1429",62.7131590830066,-0.724047673612766,0.739784257266465,-0.978728144727157,0.327714321810586,0.428493726084196
"MODEL1330",280.996564204114,-1.08921743692286,1.13338895306105,-0.961027045464935,0.336538569404632,0.439545402250028
"MODEL98",6.62096422702061,-1.7124565282174,1.78778865598915,-0.957862956832518,0.338131867786262,0.441138926846977
"MODEL1214",178.769517090709,-0.58524032369827,0.615737570828355,-0.950470381255025,0.341873296784251,0.445528375743093
"MODEL850",27.299499962603,0.906128316193677,0.955956515427017,0.947876081778591,0.343192542619982,0.446755049974469
"MODEL1027",87.4606483673216,0.755991686568085,0.803997950797654,0.940290563947406,0.347068538408098,0.451303644002609
"MODEL105",172.758304818835,0.520159888526364,0.554485763504109,0.938094217675093,0.348195993142361,0.452272158125573
"MODEL742",258.636367174,0.548759441050568,0.588867919576811,0.931888837559588,0.35139397692563,0.455925006285505
"MODEL101",2.85974438710712,3.90853454650802,4.22053407382829,0.926075818400569,0.354406579826596,0.459248149053475
"MODEL351",695.873558190997,-0.453216072751461,0.489725488098643,-0.925449223627445,0.354732284336567,0.459248149053475
"MODEL482",272.971368800151,0.733939752151401,0.796020774642389,0.922010801139106,0.356522941699724,0.460159711983329
"MODEL602",197.238530255654,0.864558424568052,0.937846623689652,0.921854813707948,0.356604311486234,0.460159711983329
"MODEL643",66.5271558000964,0.753406082380466,0.816220136946863,0.92304275314579,0.355984925724588,0.460159711983329
"MODEL870",269.062704470438,-0.503471265978114,0.551325808310375,-0.913200975519505,0.361136850988411,0.465500281208617
"MODEL1356",7.19956270713306,-1.46418590316578,1.60606830183978,-0.911658552434244,0.361948489034315,0.466038250586667
"MODEL836",10.4724602445346,-1.33549728800793,1.4672995062808,-0.910173609608204,0.362730959460663,0.466537534366163
"MODEL1145",5.09728918285466,4.74916940464432,5.2510039904863,0.904430736150421,0.365767046339711,0.469931139971237
"MODEL58",369.188496412038,-0.450582056155807,0.502691100047367,-0.896339831983001,0.370071291531237,0.474944914864194
"MODEL1131",15.6125616695292,1.14151329888903,1.27712539354178,0.893814581294429,0.371421106242351,0.4761602468313
"MODEL226",29.7072311508492,-1.76795577108085,1.98206587157311,-0.891976294247819,0.372405638783962,0.476905162559744
"MODEL35",285.521637486965,-0.619435153062445,0.697943014302369,-0.887515370694845,0.374801494526096,0.479005293635899
"MODEL721",874.671215341703,0.800164894388198,0.901681696394176,0.887413926209278,0.374856088505251,0.479005293635899
"MODEL66",105.976667869867,0.624490297888126,0.710338866445439,0.879144204811849,0.379323092279652,0.484189951484393
"MODEL378",58.2838062958532,-0.862096307806068,0.982277352860654,-0.877650599696118,0.380133360756221,0.484700790090457
"MODEL1320",407.967720833801,-0.465269637060055,0.532959873718874,-0.872991870501448,0.382667508816203,0.487406245065466
"MODEL493",1580.8579804951,-0.883661915514997,1.01597230975183,-0.869769684698244,0.384426281564252,0.489119337792191
"MODEL1069",4262.49365254531,-0.625628888092087,0.721411092040597,-0.867229371705973,0.385816346086275,0.490360130187072
"MODEL271",276.871162253226,-0.591736110701258,0.688853195587186,-0.85901628168663,0.390331533291225,0.495565920891759
"MODEL220",4.37849778579648,1.95896850126473,2.29472263296501,0.853684220098334,0.393279979752381,0.498773536552913
"MODEL1309",1268.13701398188,-0.577557820393093,0.677294007346124,-0.852743142754456,0.393801760342313,0.498899979340422
"MODEL1010",56.0092007552464,-0.984825044026641,1.15598091613262,-0.85193884283264,0.394248036653807,0.498930598848823
"MODEL207",554.451026616856,-0.429076634819411,0.50631444461834,-0.847450906013256,0.396743840386466,0.50155210624257
"MODEL1263",242.15310427562,0.482829838508403,0.572572517444995,0.843264082361039,0.399080765849258,0.503967377386563
"MODEL489",1183.65114690628,-0.382636907863161,0.45526975768828,-0.84046194899058,0.400649427695317,0.50540834955802
"MODEL750",2055.44568269232,-0.401513439846207,0.483151497347969,-0.831030105567558,0.405956622345172,0.511557278904043
"MODEL1342",286.220731009487,0.415053872844397,0.503349316684935,0.824584158726879,0.409607718047406,0.51539900077221
"MODEL31",4.10445969033682,-1.60223852521633,1.94420601359092,-0.824109437999843,0.409877377940675,0.51539900077221
"MODEL1389",538.093072402687,-0.471208346925727,0.572771013515436,-0.822681902203188,0.410688909618982,0.515870660116511
"MODEL1161",3.79943867121237,-2.98960519481541,3.65732930988779,-0.817428495359401,0.413683596847761,0.519080691586044
"MODEL581",4.67015597269015,2.06780854226392,2.54373159717677,0.812903588003912,0.41627333721504,0.521776335724472
"MODEL1042",306.395758147334,0.546948035777697,0.674909827193918,0.810401647360434,0.417709371377843,0.523021691704037
"MODEL549",260.083039434472,0.509255888936554,0.629093208499874,0.809507847256717,0.418223090901192,0.523110786714507
"MODEL770",532.350765695376,-0.397940284472354,0.493157410827944,-0.806923460410474,0.41971058153573,0.524416392574242
"MODEL546",109.515763505034,0.616837016875079,0.773728481541897,0.797226716594221,0.425319372412309,0.530863250466051
"MODEL1026",162.237698200253,0.54458235409693,0.686559143649287,0.79320530377368,0.427658217925038,0.531201563566664
"MODEL457",70.4366364997835,-0.72438681432236,0.912038151446683,-0.794250561967535,0.427049578616316,0.531201563566664
"MODEL601",57.1002328914183,-1.05246307747889,1.32234348901088,-0.795907482605854,0.426085811773635,0.531201563566664
"MODEL619",1520.93424323196,-0.403990763364458,0.509925429538133,-0.792254592461441,0.428212242310128,0.531201563566664
"MODEL641",106.297565776681,0.474605257408351,0.599153310420324,0.792126571203289,0.428286878239451,0.531201563566664
"MODEL916",381.331324854597,-0.868860082777688,1.09469271989918,-0.793702257248692,0.427368785861067,0.531201563566664
"MODEL109",331.512008928042,-0.396831037573159,0.502734089141108,-0.789345791631361,0.429909929679191,0.532551168541815
"MODEL188",1114.02829195124,-0.356366759234984,0.451829670020603,-0.788719251701053,0.430276113331162,0.532551168541815
"MODEL1198",33.8464622688769,-0.906194275076511,1.15676822143759,-0.783384482978208,0.433401365450262,0.535858173600637
"MODEL149",367.027219582189,-0.380336532144054,0.486902228055008,-0.781135329085174,0.434722905000912,0.53693048454658
"MODEL1217",303.942367783341,-0.469382830341269,0.611807855674039,-0.767206282149061,0.442958878385847,0.546531726776693
"MODEL1252",179.413347901394,0.742098538781043,0.994448315706138,0.746241435638707,0.455521581836073,0.560920073507266
"MODEL580",5.28941001535983,-1.30146975027153,1.7442189147006,-0.746161929160674,0.455569602848541,0.560920073507266
"MODEL184",523.329230125619,-0.376244973255146,0.50490023896399,-0.745186760115557,0.456158825631358,0.561061115396737
"MODEL1147",10.9530598668412,1.21053709552864,1.63152584954317,0.741966237229768,0.458107792035155,0.56287256776045
"MODEL728",13.8205308926547,0.93676929819802,1.27705243544919,0.733540199442569,0.463229018948092,0.568573936029745
"MODEL1380",110.808009899439,0.520957713454338,0.711756277181091,0.731932727755615,0.464209629194042,0.569186495547051
"MODEL740",8.0028184882984,-1.14865364004685,1.57805309181628,-0.727892899170329,0.466679150265628,0.571029767716328
"MODEL888",58.6230748769367,-0.51016328321578,0.700397271520481,-0.728391305848857,0.466374083837789,0.571029767716328
